description	notes	status	datedReferenceTree	date	lat	long	dbh	yearOfDeath	yearOfDeath.evidence	failureMode	failureHeight	directionOfFall	branches.small	branches.large	branches.huge	ground.contact	sag	bark	bottom.decay	bottom.decay.notes	mid.decay	mid.decay.notes	top.decay	top.decay.length	top.decay.notes	bottom.cross.section	top.cross.section	epiphytes.meter.1.moss	epiphytes.meter.1.leafCoverage	epiphytes.meter.2.moss	epiphytes.meter.2.leafCoverage	epiphyte.species	epiphytes.overall.moss	epiphyte.overall	id
grafitti removal hanukkah tree, southernmost landmark tree	early paint removed, hacked up.  crossed trail, fell west to east	ready	TRUE	2022-08-03	47.554323	-122.250226	47	2006	cma report	uproot	0	33	4	5	6	0.9	0	1	0	NA	0	NA	0.5	10	decayed but still round	round	round	0.7	0.05	0.3	0.02	acma, qual, ruur	0.9	0.3	df.101
