description	notes	status	datedReferenceTree	date	lat	long	dbh	yearOfDeath	yearOfDeath.evidence	failureMode	failureHeight	directionOfFall	branches.small	branches.large	branches.huge	ground.contact	sag	bark	bottom.decay	bottom.decay.notes	mid.decay	mid.decay.notes	top.decay	top.decay.length	top.decay.notes	bottom.cross.section	top.cross.section	epiphytes.meter.1.moss	epiphytes.meter.1.leafCoverage	epiphytes.meter.2.moss	epiphytes.meter.2.leafCoverage	epiphyte.species	epiphytes.overall.moss	epiphyte.overall	id
west side of sqebeqsed, 100 feet from junction with andrews bay trail	surrounded by lots of maples with moss	active	TRUE	2022-08-03	47.55495	-122.250359	44	2006	cma report	snag	30	30	0	8	0	0.1	0	1	0	NA	0.1	NA	0.5	10	NA	round	NA	-1	-1	-1	-1	NA	0.5	0	df.111
