description	notes	status	datedReferenceTree	date	lat	long	dbh	yearOfDeath	yearOfDeath.evidence	failureMode	failureHeight	directionOfFall	branches.small	branches.large	branches.huge	ground.contact	sag	bark	bottom.decay	bottom.decay.notes	mid.decay	mid.decay.notes	top.decay	top.decay.length	top.decay.notes	bottom.cross.section	top.cross.section	epiphytes.meter.1.moss	epiphytes.meter.1.leafCoverage	epiphytes.meter.2.moss	epiphytes.meter.2.leafCoverage	epiphyte.species	epiphytes.overall.moss	epiphyte.overall	id
30' snag, west side of trail, fell east	small conifer growing out of minor barber chair, second known-date fallen fir when walking north on the sqebeqsed	active	TRUE	2022-08-03	47.554492	-122.250272	60	2006	cma report	snag	30	33	0	3	4	1	0.2	0.95	0	NA	0.2	NA	0.5	10	decayed but still round	round	round	0.1	0.01	0.05	0	acma, qual, ruur, salal, trailing blackberry	0.9	0.25	df.102
