description	notes	status	datedReferenceTree	date	lat	long	dbh	yearOfDeath	yearOfDeath.evidence	failureMode	failureHeight	directionOfFall	branches.small	branches.large	branches.huge	ground.contact	sag	bark	bottom.decay	bottom.decay.notes	mid.decay	mid.decay.notes	top.decay	top.decay.length	top.decay.notes	bottom.cross.section	top.cross.section	epiphytes.meter.1.moss	epiphytes.meter.1.leafCoverage	epiphytes.meter.2.moss	epiphytes.meter.2.leafCoverage	epiphyte.species	epiphytes.overall.moss	epiphyte.overall	id
uproot east of sqebeqsed trail, fell in last 20 years,	top decay is heavy, top 50' far along towards oval	active	TRUE	2022-08-03	47.55443	-122.249816	37	2002	inexact cma report	uproot	0	323	0	11	0	0.8	0.3	0.7	0	NA	0.5	NA	0.7	-1	NA	round	oval	-1	-1	-1	-1	pomu, red huckleberry,	0.6	0.1	df.110
