id	lat	long	dbh	yearOfDeath	yearOfDeath.evidence	failureMode	failureHeight	directionOfFall	branches.small	branches.large	branches.huge	bark	collapse	epiphyte.overall	description	notes	status	datedReferenceTree	date
df.031	47.559462	-122.249671	52	-1	NA	snag	6	80	0	0	0	0	2	0.8	ancient stump, mostly decayed log, 100 ft east downslope from sqebeqsed	with photo	complete	FALSE	2022-08-25
