id	lat	long	dbh	yearOfDeath	yearOfDeath.evidence	failureMode	failureHeight	directionOfFall	branches.small	branches.large	branches.huge	bark	collapse	epiphyte.overall	description	notes	status	datedReferenceTree	date
df.106	47.554962	-122.252279	48	2006	cma report	snag	12	80	1	6	12	1	0.1	0.3	giant, barber chair, burned bark, fell parallel to trail pointing east	eggy claimed 1993 inaugural day storm for this tree, cma 2006.  redo collapse & epiphyte	incomplete	TRUE	2022-08-03
