id	lat	long	dbh	yearOfDeath	yearOfDeath.evidence	failureMode	failureHeight	directionOfFall	branches.small	branches.large	branches.huge	bark	collapse	epiphyte.overall	description	notes	status	datedReferenceTree	date
df.024	47.558787	-122.250994	41	-1	NA	uproot	0	327	0	2	0	0.4	0.7	0.2	north of bench, other side of trail, big maple & hemlock growing out of root ball	lots of salal, top is significantly decayed	complete	FALSE	2022-07-27
